Order_ID,Amount,Quantity,Profit,Order_Date,Payment_Mode,Customer_ID,Products_ID,Location_ID,Date_ID
OID-10840,1078,3,309,2020-10-01,Credit Card,840,840,840,840
OID-10841,8560,19,2166,2022-05-27,EMI,841,841,841,841
OID-10842,1031,20,318,2022-05-27,UPI,842,842,842,842
OID-10843,6402,19,2770,2024-03-10,Debit Card,843,843,843,843
OID-10844,6402,19,2770,2023-10-05,Debit Card,844,844,844,844
OID-10845,5916,19,1594,2024-03-10,Debit Card,845,845,845,845
OID-10846,5916,19,1594,2023-10-05,Debit Card,846,846,846,846
OID-10847,4015,15,1751,2022-08-28,Debit Card,847,847,847,847
OID-10848,4015,15,1751,2020-09-08,Debit Card,848,848,848,848
OID-10849,9335,11,557,2021-04-27,COD,849,849,849,849
OID-10850,4706,11,594,2021-08-21,COD,850,850,850,850
OID-10851,4706,11,594,2021-05-16,COD,851,851,851,851
OID-10852,6584,6,371,2021-08-21,UPI,852,852,852,852
OID-10853,6584,6,371,2021-05-16,UPI,853,853,853,853
OID-10854,6389,1,734,2022-01-15,EMI,854,854,854,854
OID-10855,9869,12,4299,2023-03-21,Debit Card,855,855,855,855
OID-10856,9869,12,4299,2023-12-28,Debit Card,856,856,856,856
OID-10857,655,4,297,2022-02-15,Debit Card,857,857,857,857
OID-10858,655,4,297,2023-11-30,Debit Card,858,858,858,858
OID-10859,798,10,308,2023-01-12,Debit Card,859,859,859,859
OID-10860,798,10,308,2023-05-19,Debit Card,860,860,860,860
OID-10861,7967,13,2504,2023-01-12,EMI,861,861,861,861
OID-10862,7967,13,2504,2023-05-19,EMI,862,862,862,862
OID-10863,3756,5,1318,2024-02-19,UPI,863,863,863,863
OID-10864,5196,1,2477,2021-12-01,UPI,864,864,864,864
OID-10865,6586,19,1794,2021-12-01,Debit Card,865,865,865,865
OID-10866,6673,19,950,2024-12-19,EMI,866,866,866,866
OID-10867,714,14,232,2023-01-18,UPI,867,867,867,867
OID-10868,714,14,232,2020-12-23,UPI,868,868,868,868
OID-10869,1083,6,501,2021-02-28,COD,869,869,869,869
OID-10870,2401,10,1163,2023-05-04,UPI,870,870,870,870
OID-10871,2401,10,1163,2020-04-22,UPI,871,871,871,871
OID-10872,2401,10,1163,2021-08-13,UPI,872,872,872,872
OID-10873,1045,11,267,2023-05-04,Debit Card,873,873,873,873
OID-10874,1045,11,267,2020-04-22,Debit Card,874,874,874,874
OID-10875,1045,11,267,2021-08-13,Debit Card,875,875,875,875
OID-10876,7806,1,1127,2023-07-20,Credit Card,876,876,876,876
OID-10877,5263,19,1743,2022-08-28,Credit Card,877,877,877,877
OID-10878,6147,6,2526,2023-03-14,Debit Card,878,878,878,878
OID-10879,7484,15,2871,2023-11-07,UPI,879,879,879,879
OID-10880,7484,15,2871,2024-04-16,UPI,880,880,880,880
OID-10881,7700,1,2712,2023-11-07,Credit Card,881,881,881,881
OID-10882,7700,1,2712,2024-04-16,Credit Card,882,882,882,882
OID-10883,8537,13,3586,2022-09-16,UPI,883,883,883,883
OID-10884,8858,6,3394,2024-10-31,COD,884,884,884,884
OID-10885,5313,7,2037,2024-11-25,Debit Card,885,885,885,885
OID-10886,5313,7,2037,2021-10-29,Debit Card,886,886,886,886
OID-10887,3281,7,471,2023-12-27,EMI,887,887,887,887
OID-10888,3281,7,471,2023-06-25,EMI,888,888,888,888
OID-10889,8681,9,2458,2020-09-01,Credit Card,889,889,889,889
OID-10890,6195,18,1556,2025-02-01,EMI,890,890,890,890
OID-10891,3877,16,481,2023-07-22,Debit Card,891,891,891,891
OID-10892,3877,16,481,2022-02-04,Debit Card,892,892,892,892
OID-10893,9369,6,3297,2023-09-27,Debit Card,893,893,893,893
OID-10894,9369,6,3297,2025-01-30,Debit Card,894,894,894,894
OID-10895,8680,20,4068,2023-09-27,Credit Card,895,895,895,895
OID-10896,8680,20,4068,2025-01-30,Credit Card,896,896,896,896
OID-10897,3067,8,1475,2023-09-27,UPI,897,897,897,897
OID-10898,3067,8,1475,2025-01-30,UPI,898,898,898,898
OID-10899,9002,2,4197,2025-01-15,EMI,899,899,899,899
OID-10900,9002,2,4197,2021-03-28,EMI,900,900,900,900
OID-10901,7105,19,2782,2021-12-25,COD,901,901,901,901
OID-10902,5317,18,1345,2023-02-03,Debit Card,902,902,902,902
OID-10903,5317,18,1345,2023-04-28,Debit Card,903,903,903,903
OID-10904,5317,18,1345,2024-11-22,Debit Card,904,904,904,904
OID-10905,6304,14,766,2023-02-03,EMI,905,905,905,905
OID-10906,6304,14,766,2023-04-28,EMI,906,906,906,906
OID-10907,6304,14,766,2024-11-22,EMI,907,907,907,907
OID-10908,9565,3,1691,2024-07-02,Debit Card,908,908,908,908
OID-10909,8245,11,324,2024-07-02,EMI,909,909,909,909
OID-10910,1592,13,480,2022-01-18,Debit Card,910,910,910,910
OID-10911,8400,5,267,2024-10-08,Debit Card,911,911,911,911
OID-10912,4963,15,1254,2024-10-08,EMI,912,912,912,912
OID-10913,2472,5,211,2020-06-21,COD,913,913,913,913
OID-10914,9132,14,3096,2023-12-14,Debit Card,914,914,914,914
OID-10915,8305,6,1577,2020-12-16,Debit Card,915,915,915,915
OID-10916,1010,19,58,2025-03-15,COD,916,916,916,916
OID-10917,4544,9,1726,2024-08-21,EMI,917,917,917,917
OID-10918,5900,20,1738,2024-08-21,UPI,918,918,918,918
OID-10919,8861,19,3381,2021-05-27,Credit Card,919,919,919,919
OID-10920,8158,13,2052,2020-09-21,Debit Card,920,920,920,920
OID-10921,3411,14,1704,2025-01-11,UPI,921,921,921,921
OID-10922,9406,16,1137,2021-10-20,UPI,922,922,922,922
OID-10923,1156,15,74,2021-10-20,EMI,923,923,923,923
OID-10924,5354,10,743,2021-10-19,UPI,924,924,924,924
OID-10925,8780,4,3430,2024-07-07,Credit Card,925,925,925,925
OID-10926,8780,4,3430,2023-07-25,Credit Card,926,926,926,926
OID-10927,6783,8,3306,2020-04-16,Debit Card,927,927,927,927
OID-10928,1778,4,285,2020-07-04,Credit Card,928,928,928,928
OID-10929,9399,12,1949,2022-05-16,UPI,929,929,929,929
OID-10930,7957,4,965,2022-05-16,Credit Card,930,930,930,930
OID-10931,1638,13,661,2023-11-25,EMI,931,931,931,931
OID-10932,1786,4,224,2021-08-17,COD,932,932,932,932
OID-10933,4751,9,781,2023-07-02,EMI,933,933,933,933
OID-10934,8979,4,4477,2020-08-24,Credit Card,934,934,934,934
OID-10935,2727,8,663,2022-11-07,Credit Card,935,935,935,935
OID-10936,1093,17,397,2024-03-27,Credit Card,936,936,936,936
OID-10937,1093,17,397,2024-09-01,Credit Card,937,937,937,937
OID-10938,1093,17,397,2022-02-22,Credit Card,938,938,938,938
OID-10939,2636,11,88,2024-03-27,Debit Card,939,939,939,939
OID-10940,2636,11,88,2024-09-01,Debit Card,940,940,940,940
OID-10941,2636,11,88,2022-02-22,Debit Card,941,941,941,941
OID-10942,7344,7,2251,2022-02-11,Debit Card,942,942,942,942
OID-10943,7306,3,1547,2022-02-11,COD,943,943,943,943
OID-10944,5832,10,2588,2022-02-11,COD,944,944,944,944
OID-10945,8572,8,2041,2021-05-27,EMI,945,945,945,945
OID-10946,8572,8,2041,2023-07-05,EMI,946,946,946,946
OID-10947,8572,8,2041,2020-10-27,EMI,947,947,947,947
OID-10948,8059,10,1834,2021-05-27,Credit Card,948,948,948,948
OID-10949,8059,10,1834,2023-07-05,Credit Card,949,949,949,949
OID-10950,8059,10,1834,2020-10-27,Credit Card,950,950,950,950
OID-10951,3661,13,436,2023-01-26,EMI,951,951,951,951
OID-10952,2451,8,342,2021-09-06,EMI,952,952,952,952
OID-10953,2451,8,342,2021-11-12,EMI,953,953,953,953
OID-10954,2451,8,342,2024-07-30,EMI,954,954,954,954
OID-10955,7067,16,1943,2022-03-15,Credit Card,955,955,955,955
OID-10956,4307,3,615,2024-03-15,UPI,956,956,956,956
OID-10957,4307,3,615,2020-11-10,UPI,957,957,957,957
OID-10958,5694,5,1134,2024-03-15,EMI,958,958,958,958
OID-10959,5694,5,1134,2020-11-10,EMI,959,959,959,959
OID-10960,962,18,298,2022-07-23,Credit Card,960,960,960,960
OID-10961,2995,14,220,2024-09-13,Credit Card,961,961,961,961
OID-10962,2047,5,914,2024-09-13,Debit Card,962,962,962,962
OID-10963,2078,6,612,2022-01-25,COD,963,963,963,963
OID-10964,2737,3,1253,2021-04-19,EMI,964,964,964,964
OID-10965,8194,6,2881,2021-07-18,Debit Card,965,965,965,965
OID-10966,9914,16,3858,2022-06-24,Credit Card,966,966,966,966
OID-10967,9914,16,3858,2024-06-08,Credit Card,967,967,967,967
OID-10968,5470,7,292,2022-06-24,Debit Card,968,968,968,968
OID-10969,5470,7,292,2024-06-08,Debit Card,969,969,969,969
OID-10970,1496,17,662,2022-06-24,UPI,970,970,970,970
OID-10971,1496,17,662,2024-06-08,UPI,971,971,971,971
OID-10972,3228,9,476,2022-09-29,COD,972,972,972,972
OID-10973,3918,8,749,2023-05-10,Credit Card,973,973,973,973
OID-10974,3918,8,749,2020-05-02,Credit Card,974,974,974,974
OID-10975,9921,15,1451,2021-04-12,EMI,975,975,975,975
OID-10976,9694,1,4361,2023-11-04,EMI,976,976,976,976
OID-10977,5028,13,1553,2020-05-04,EMI,977,977,977,977
OID-10978,594,19,67,2023-09-10,Debit Card,978,978,978,978
OID-10979,594,19,67,2024-01-05,Debit Card,979,979,979,979
OID-10980,594,19,67,2024-05-08,Debit Card,980,980,980,980
OID-10981,5954,11,2618,2024-03-30,COD,981,981,981,981
OID-10982,3518,3,1051,2020-09-10,UPI,982,982,982,982
OID-10983,4157,8,1874,2020-09-10,EMI,983,983,983,983
OID-10984,3747,5,410,2020-07-12,Credit Card,984,984,984,984
OID-10985,3747,5,410,2022-12-08,Credit Card,985,985,985,985
OID-10986,3747,5,410,2024-03-27,Credit Card,986,986,986,986
OID-10987,3747,5,410,2023-02-17,Credit Card,987,987,987,987
OID-10988,3747,5,410,2021-07-21,Credit Card,988,988,988,988
OID-10989,3194,4,534,2020-07-12,UPI,989,989,989,989
OID-10990,3194,4,534,2022-12-08,UPI,990,990,990,990
OID-10991,3194,4,534,2024-03-27,UPI,991,991,991,991
OID-10992,3194,4,534,2023-02-17,UPI,992,992,992,992
OID-10993,3194,4,534,2021-07-21,UPI,993,993,993,993
OID-10994,8548,1,2305,2022-10-30,COD,994,994,994,994
OID-10995,6089,19,139,2020-12-31,Debit Card,995,995,995,995
OID-10996,6089,19,139,2022-04-15,Debit Card,996,996,996,996
OID-10997,6089,19,139,2023-04-05,Debit Card,997,997,997,997
OID-10998,2586,16,800,2020-12-31,UPI,998,998,998,998
OID-10999,2586,16,800,2022-04-15,UPI,999,999,999,999
OID-11000,2586,16,800,2023-04-05,UPI,1000,1000,1000,1000
OID-11001,3757,9,1626,2020-12-31,UPI,1001,1001,1001,1001
OID-11002,3757,9,1626,2022-04-15,UPI,1002,1002,1002,1002
OID-11003,3757,9,1626,2023-04-05,UPI,1003,1003,1003,1003
OID-11004,5193,5,2530,2021-10-29,Debit Card,1004,1004,1004,1004
OID-11005,5193,5,2530,2024-12-29,Debit Card,1005,1005,1005,1005
OID-11006,7493,3,96,2020-08-11,UPI,1006,1006,1006,1006
OID-11007,2062,6,848,2024-03-04,Credit Card,1007,1007,1007,1007
OID-11008,7163,1,1536,2023-10-17,EMI,1008,1008,1008,1008
OID-11009,4026,6,163,2023-07-28,COD,1009,1009,1009,1009
OID-11010,1894,5,275,2021-11-27,Credit Card,1010,1010,1010,1010
OID-11011,7144,13,192,2021-11-27,Credit Card,1011,1011,1011,1011
OID-11012,3482,15,1554,2020-09-09,Debit Card,1012,1012,1012,1012
OID-11013,4172,5,235,2021-06-02,EMI,1013,1013,1013,1013
OID-11014,4172,5,235,2022-08-22,EMI,1014,1014,1014,1014
OID-11015,4172,5,235,2024-04-16,EMI,1015,1015,1015,1015
OID-11016,6265,8,155,2022-08-23,COD,1016,1016,1016,1016
OID-11017,6265,8,155,2021-03-12,COD,1017,1017,1017,1017
OID-11018,2931,7,212,2024-06-26,Credit Card,1018,1018,1018,1018
OID-11019,2931,7,212,2023-12-08,Credit Card,1019,1019,1019,1019
OID-11020,1146,9,188,2024-11-27,Debit Card,1020,1020,1020,1020
OID-11021,9215,13,767,2022-01-10,COD,1021,1021,1021,1021
OID-11022,9215,13,767,2021-11-01,COD,1022,1022,1022,1022
OID-11023,7895,1,1005,2023-10-28,Credit Card,1023,1023,1023,1023
OID-11024,7895,1,1005,2025-03-01,Credit Card,1024,1024,1024,1024
OID-11025,2740,8,558,2023-10-28,UPI,1025,1025,1025,1025
OID-11026,2740,8,558,2025-03-01,UPI,1026,1026,1026,1026
OID-11027,5338,16,1354,2024-08-01,UPI,1027,1027,1027,1027
OID-11028,5338,16,1354,2023-06-07,UPI,1028,1028,1028,1028
OID-11029,5338,16,1354,2024-10-21,UPI,1029,1029,1029,1029
OID-11030,5338,16,1354,2021-01-04,UPI,1030,1030,1030,1030
OID-11031,3095,2,941,2022-04-19,EMI,1031,1031,1031,1031
OID-11032,3095,2,941,2022-08-11,EMI,1032,1032,1032,1032
OID-11033,6017,13,2230,2023-08-04,Debit Card,1033,1033,1033,1033
OID-11034,4904,2,469,2020-04-25,Debit Card,1034,1034,1034,1034
OID-11035,3080,6,737,2020-04-25,UPI,1035,1035,1035,1035
OID-11036,1992,2,355,2024-12-14,COD,1036,1036,1036,1036
OID-11037,5346,17,1246,2022-07-25,EMI,1037,1037,1037,1037
OID-11038,5346,17,1246,2022-05-07,EMI,1038,1038,1038,1038
OID-11039,8422,18,893,2022-08-11,Debit Card,1039,1039,1039,1039
OID-11040,8422,18,893,2022-08-12,Debit Card,1040,1040,1040,1040
OID-11041,6105,8,1447,2022-08-11,Credit Card,1041,1041,1041,1041
OID-11042,6105,8,1447,2022-08-12,Credit Card,1042,1042,1042,1042
OID-11043,670,9,85,2023-08-21,EMI,1043,1043,1043,1043
OID-11044,4057,6,1012,2022-09-12,Credit Card,1044,1044,1044,1044
OID-11045,8178,10,2462,2023-08-20,UPI,1045,1045,1045,1045
OID-11046,8752,9,1686,2020-12-27,Debit Card,1046,1046,1046,1046
OID-11047,8752,9,1686,2023-09-04,Debit Card,1047,1047,1047,1047
OID-11048,8752,9,1686,2022-01-08,Debit Card,1048,1048,1048,1048
OID-11049,8974,16,4441,2023-06-05,EMI,1049,1049,1049,1049
OID-11050,9090,16,3098,2021-04-01,Credit Card,1050,1050,1050,1050
OID-11051,9090,16,3098,2024-05-28,Credit Card,1051,1051,1051,1051
OID-11052,851,11,356,2021-04-01,Credit Card,1052,1052,1052,1052
OID-11053,851,11,356,2024-05-28,Credit Card,1053,1053,1053,1053
OID-11054,5427,3,728,2023-03-09,UPI,1054,1054,1054,1054
OID-11055,2695,15,914,2022-07-28,Debit Card,1055,1055,1055,1055
OID-11056,2695,15,914,2021-06-17,Debit Card,1056,1056,1056,1056
OID-11057,2386,3,999,2024-02-13,COD,1057,1057,1057,1057
OID-11058,2284,20,149,2021-08-06,Debit Card,1058,1058,1058,1058
OID-11059,6034,8,608,2022-05-01,EMI,1059,1059,1059,1059
OID-11060,8956,13,3359,2022-05-01,Credit Card,1060,1060,1060,1060
OID-11061,7122,7,1982,2024-03-11,EMI,1061,1061,1061,1061
OID-11062,9775,5,4507,2020-07-06,UPI,1062,1062,1062,1062
OID-11063,3309,13,177,2020-12-17,EMI,1063,1063,1063,1063
OID-11064,4163,14,897,2022-08-30,COD,1064,1064,1064,1064
OID-11065,4163,14,897,2025-02-27,COD,1065,1065,1065,1065
OID-11066,4163,14,897,2021-06-05,COD,1066,1066,1066,1066
OID-11067,5518,7,867,2022-12-22,UPI,1067,1067,1067,1067
OID-11068,7566,6,606,2025-01-25,Debit Card,1068,1068,1068,1068
OID-11069,7566,6,606,2025-02-14,Debit Card,1069,1069,1069,1069
OID-11070,762,11,92,2023-01-06,COD,1070,1070,1070,1070
OID-11071,3316,6,126,2020-10-11,COD,1071,1071,1071,1071
OID-11072,5994,9,2826,2023-05-24,EMI,1072,1072,1072,1072
OID-11073,5994,9,2826,2024-03-12,EMI,1073,1073,1073,1073
OID-11074,5994,9,2826,2024-03-17,EMI,1074,1074,1074,1074
OID-11075,3854,19,245,2022-05-17,COD,1075,1075,1075,1075
OID-11076,7019,15,2677,2020-12-21,UPI,1076,1076,1076,1076
OID-11077,5954,14,2640,2021-08-24,Credit Card,1077,1077,1077,1077
OID-11078,5954,14,2640,2022-10-22,Credit Card,1078,1078,1078,1078
OID-11079,9752,5,3618,2024-02-21,Debit Card,1079,1079,1079,1079
OID-11080,9752,5,3618,2022-10-31,Debit Card,1080,1080,1080,1080
OID-11081,5335,15,322,2022-05-15,COD,1081,1081,1081,1081
OID-11082,1454,20,80,2022-07-22,Credit Card,1082,1082,1082,1082
OID-11083,6724,19,1539,2021-12-13,COD,1083,1083,1083,1083
OID-11084,6724,19,1539,2021-06-03,COD,1084,1084,1084,1084
OID-11085,9874,4,3895,2025-02-24,EMI,1085,1085,1085,1085
OID-11086,4918,7,1485,2023-02-02,UPI,1086,1086,1086,1086
OID-11087,3189,19,1180,2021-12-31,Credit Card,1087,1087,1087,1087
OID-11088,2684,2,713,2024-06-15,UPI,1088,1088,1088,1088
OID-11089,2684,2,713,2022-06-05,UPI,1089,1089,1089,1089
OID-11090,2684,2,713,2020-05-11,UPI,1090,1090,1090,1090
OID-11091,7626,5,229,2024-02-11,EMI,1091,1091,1091,1091
OID-11092,7626,5,229,2020-11-25,EMI,1092,1092,1092,1092
OID-11093,6669,19,3063,2023-08-12,UPI,1093,1093,1093,1093
OID-11094,6123,3,1686,2022-05-06,Credit Card,1094,1094,1094,1094
OID-11095,3265,16,1390,2024-01-17,Credit Card,1095,1095,1095,1095
OID-11096,8104,6,1039,2021-11-24,COD,1096,1096,1096,1096
OID-11097,8104,6,1039,2021-10-06,COD,1097,1097,1097,1097
OID-11098,8104,6,1039,2025-01-27,COD,1098,1098,1098,1098
OID-11099,847,17,355,2022-05-23,COD,1099,1099,1099,1099
OID-11100,847,17,355,2023-11-28,COD,1100,1100,1100,1100
OID-11101,847,17,355,2023-01-18,COD,1101,1101,1101,1101
OID-11102,3129,9,55,2021-09-06,Debit Card,1102,1102,1102,1102
OID-11103,7821,13,3821,2021-09-06,EMI,1103,1103,1103,1103
OID-11104,9498,12,256,2021-02-22,COD,1104,1104,1104,1104
OID-11105,9498,12,256,2021-10-06,COD,1105,1105,1105,1105
OID-11106,5461,7,1214,2020-06-07,Credit Card,1106,1106,1106,1106
OID-11107,3084,19,611,2024-05-21,UPI,1107,1107,1107,1107
OID-11108,6087,1,3043,2020-08-05,COD,1108,1108,1108,1108
OID-11109,611,3,300,2020-10-15,Credit Card,1109,1109,1109,1109
OID-11110,9909,18,2999,2021-05-15,COD,1110,1110,1110,1110
OID-11111,9909,18,2999,2022-01-13,COD,1111,1111,1111,1111
OID-11112,6485,18,3178,2023-07-18,UPI,1112,1112,1112,1112
OID-11113,7259,10,1969,2022-12-08,Credit Card,1113,1113,1113,1113
OID-11114,3333,18,700,2023-04-17,COD,1114,1114,1114,1114
OID-11115,7786,4,1202,2020-06-23,EMI,1115,1115,1115,1115
OID-11116,7644,6,2428,2022-01-20,Debit Card,1116,1116,1116,1116
OID-11117,1476,5,247,2023-11-18,COD,1117,1117,1117,1117
OID-11118,1476,5,247,2022-01-19,COD,1118,1118,1118,1118
OID-11119,3445,16,1405,2020-09-21,EMI,1119,1119,1119,1119
OID-11120,9837,1,384,2020-09-21,UPI,1120,1120,1120,1120
OID-11121,1314,8,457,2021-06-11,EMI,1121,1121,1121,1121
OID-11122,5951,6,936,2024-08-07,Debit Card,1122,1122,1122,1122
OID-11123,5951,6,936,2022-07-26,Debit Card,1123,1123,1123,1123
OID-11124,992,6,177,2024-01-13,UPI,1124,1124,1124,1124
OID-11125,4699,18,625,2024-01-13,EMI,1125,1125,1125,1125
OID-11126,5557,17,2114,2021-05-28,EMI,1126,1126,1126,1126
OID-11127,3436,3,933,2021-06-13,Credit Card,1127,1127,1127,1127
OID-11128,9840,11,3870,2023-04-25,Debit Card,1128,1128,1128,1128
OID-11129,7620,4,125,2021-07-05,EMI,1129,1129,1129,1129
OID-11130,7620,4,125,2024-10-12,EMI,1130,1130,1130,1130
OID-11131,4314,5,1591,2021-10-04,Debit Card,1131,1131,1131,1131
OID-11132,8851,12,999,2024-02-07,UPI,1132,1132,1132,1132
OID-11133,544,2,272,2021-03-05,Debit Card,1133,1133,1133,1133
OID-11134,544,2,272,2023-06-25,Debit Card,1134,1134,1134,1134
OID-11135,537,20,142,2021-08-02,EMI,1135,1135,1135,1135
OID-11136,5944,7,2661,2022-03-17,EMI,1136,1136,1136,1136
OID-11137,2258,18,135,2024-02-07,Credit Card,1137,1137,1137,1137
OID-11138,2258,18,135,2022-08-19,Credit Card,1138,1138,1138,1138
OID-11139,9609,3,4339,2024-09-19,Debit Card,1139,1139,1139,1139
OID-11140,9609,3,4339,2020-04-05,Debit Card,1140,1140,1140,1140
OID-11141,9952,15,3301,2023-03-10,Debit Card,1141,1141,1141,1141
OID-11142,9873,7,4585,2020-08-10,Credit Card,1142,1142,1142,1142
OID-11143,3560,15,1335,2020-04-29,COD,1143,1143,1143,1143
OID-11144,3560,15,1335,2023-03-16,COD,1144,1144,1144,1144
OID-11145,6528,9,76,2020-05-04,Debit Card,1145,1145,1145,1145
OID-11146,8930,12,3374,2020-05-04,Debit Card,1146,1146,1146,1146
OID-11147,4521,9,1778,2024-10-15,Debit Card,1147,1147,1147,1147
OID-11148,7091,10,2317,2022-06-09,Credit Card,1148,1148,1148,1148
OID-11149,2101,8,287,2020-07-04,COD,1149,1149,1149,1149
OID-11150,2101,8,287,2023-04-09,COD,1150,1150,1150,1150
OID-11151,8644,9,1968,2023-11-24,Debit Card,1151,1151,1151,1151
OID-11152,6672,4,3319,2023-11-29,UPI,1152,1152,1152,1152
OID-11153,6672,4,3319,2024-05-20,UPI,1153,1153,1153,1153
OID-11154,4699,12,103,2024-05-21,UPI,1154,1154,1154,1154
OID-11155,4897,14,1001,2021-12-07,Debit Card,1155,1155,1155,1155
OID-11156,4897,14,1001,2025-01-06,Debit Card,1156,1156,1156,1156
OID-11157,5460,14,2088,2022-07-13,Debit Card,1157,1157,1157,1157
OID-11158,5460,14,2088,2020-04-19,Debit Card,1158,1158,1158,1158
OID-11159,9272,19,1771,2024-11-14,UPI,1159,1159,1159,1159
OID-11160,9272,19,1771,2020-04-18,UPI,1160,1160,1160,1160
OID-11161,7870,15,1057,2023-10-18,Credit Card,1161,1161,1161,1161
OID-11162,7870,15,1057,2021-03-21,Credit Card,1162,1162,1162,1162
OID-11163,7992,12,893,2024-09-13,Credit Card,1163,1163,1163,1163
OID-11164,7992,12,893,2023-05-04,Credit Card,1164,1164,1164,1164
OID-11165,7992,12,893,2023-05-31,Credit Card,1165,1165,1165,1165
OID-11166,6499,18,2189,2024-06-15,EMI,1166,1166,1166,1166
OID-11167,6499,18,2189,2021-04-03,EMI,1167,1167,1167,1167
OID-11168,8848,9,2090,2025-01-14,Debit Card,1168,1168,1168,1168
OID-11169,8044,3,3634,2020-12-24,COD,1169,1169,1169,1169
OID-11170,8044,3,3634,2022-10-07,COD,1170,1170,1170,1170
OID-11171,7417,16,1334,2021-10-05,COD,1171,1171,1171,1171
OID-11172,3451,3,658,2024-12-28,UPI,1172,1172,1172,1172
OID-11173,8531,4,2555,2022-05-14,EMI,1173,1173,1173,1173
OID-11174,6646,15,848,2023-08-19,Debit Card,1174,1174,1174,1174
OID-11175,6646,15,848,2023-07-14,Debit Card,1175,1175,1175,1175
OID-11176,2553,6,907,2023-06-22,Credit Card,1176,1176,1176,1176
OID-11177,8490,3,3485,2023-03-21,Credit Card,1177,1177,1177,1177
OID-11178,2689,3,1330,2020-12-13,UPI,1178,1178,1178,1178
OID-11179,2689,3,1330,2024-05-29,UPI,1179,1179,1179,1179
OID-11180,815,14,54,2021-05-25,Debit Card,1180,1180,1180,1180
OID-11181,5024,2,379,2024-04-02,UPI,1181,1181,1181,1181
OID-11182,5024,2,379,2022-12-03,UPI,1182,1182,1182,1182
OID-11183,8962,18,2444,2021-07-12,Debit Card,1183,1183,1183,1183
OID-11184,8962,18,2444,2020-03-22,Debit Card,1184,1184,1184,1184
OID-11185,1961,12,59,2020-08-09,UPI,1185,1185,1185,1185
OID-11186,526,4,83,2022-02-18,Credit Card,1186,1186,1186,1186
OID-11187,6093,9,3042,2021-06-14,Debit Card,1187,1187,1187,1187
OID-11188,6093,9,3042,2021-03-01,Debit Card,1188,1188,1188,1188
OID-11189,7699,5,246,2023-09-23,Debit Card,1189,1189,1189,1189
OID-11190,8825,15,3594,2024-07-31,Debit Card,1190,1190,1190,1190
OID-11191,2082,8,642,2020-06-02,EMI,1191,1191,1191,1191
OID-11192,2082,8,642,2022-12-15,EMI,1192,1192,1192,1192
OID-11193,2082,8,642,2020-08-07,EMI,1193,1193,1193,1193
OID-11194,914,13,163,2024-10-26,UPI,1194,1194,1194,1194
